,x_initial,v_initial,x_step10,v_step10,x_step20,v_step20,x_step30,v_step30,x_step40,v_step40,x_step50,v_step50,x_step60,v_step60,x_step70,v_step70,x_step80,v_step80,x_step90,v_step90,x_step100,v_step100,x_step110,v_step110,x_step120,v_step120,x_step130,v_step130,x_step140,v_step140,x_step150,v_step150
46,0.1502382077538223,0.0251850655795743,0.1599079160393832,0.0127447116853064,0.1625125388890166,-0.0025278384739475,0.1574736823239026,-0.0172397668212555,0.1459108619642994,-0.0281152653368984,0.1304063166515336,-0.0326896479694491,0.1144512700857647,-0.0298685204102518,0.1016726693238236,-0.020225122893672,0.0950004524644136,-0.0059268311944261,0.0959733567929736,0.0097410803415964,0.1043667531214678,0.0231597704938359,0.1182472699119398,0.0312569642912611,0.1344385694006081,0.0322310518576806,0.1492686576493507,0.0259310389834683,0.1594055864023101,0.0138310933423139,0.1625890750454616,-0.0013434003119027
47,0.151472448580414,0.0241559358643451,0.1605091766693582,0.0112913141548178,0.1623472311513484,-0.0040816192189651,0.1565784721028235,-0.0185491228478751,0.1444850148500181,-0.028886537073354,0.1287695245226846,-0.0327443522904948,0.1129740131252583,-0.0291869694996535,0.1006925198295223,-0.0189571100616433,0.0947430657340043,-0.0043616511130507,0.0964982191836718,0.0112419418782017,0.105552688849596,0.0242505318077426,0.1198218734330829,0.0316908957058262,0.1360431724177491,0.0319160493137779,0.1505413001886754,0.0249451644171784,0.1600617338769434,0.0123991739283549,0.1624829028764605,-0.002901970980573
48,0.1526538297640647,0.023071871721714,0.1610370880923398,0.0098123902819175,0.1621044208729137,-0.0056261865617147,0.1556188076646778,-0.0198164401180668,0.1430222311852607,-0.0295918159538002,0.127131884086578,-0.0327234769658011,0.111532554294389,-0.0284373570773164,0.0997769217831386,-0.0176445402972855,0.0945642414270278,-0.0027861786725652,0.0970975064561212,0.0127163125826046,0.1067917735803717,0.0252844750668109,0.1214163458447445,0.0320512539187448,0.1376301823098557,0.0315277268786844,0.1517632012781012,0.0239025258298451,0.1606455438031637,0.0109392155106196,0.1622989219466383,-0.0044539922311899
49,0.1537796657475027,0.0219353792641758,0.1614904570878776,0.0083112909761149,0.1617846561976161,-0.0071580511457609,0.154596864591835,-0.0210388177406213,0.1415258543457234,-0.03022942565449,0.1254971773143158,-0.0326269896484528,0.1101302565518098,-0.0276213695349976,0.098928027891495,-0.0162904742440942,0.0944644015776788,-0.0012041300371552,0.0977698066619956,0.0141607293352868,0.1080811052854803,0.0262592246611133,0.1230269873194195,0.0323372789220082,0.1391959551887129,0.0310670516295586,0.1529315815816235,0.0228055395090886,0.1611556962581239,0.0094545289143172,0.1620375475228243,-0.0059959590177241
50,0.1548473991857805,0.0207490779760892,0.1618682592408767,0.0067914139709687,0.1613886591608532,-0.0086737503472479,0.1535149611831716,-0.0222134511858358,0.1399993078205142,-0.0307978401216892,0.1238691834259722,-0.0324550331347976,0.1087703944945526,-0.0267408531996328,0.0981478351650936,-0.0148980754316547,0.0944437818826903,0.0003807621167801,0.0985135364587473,0.0155718037518059,0.1094176666965783,0.0271725492755047,0.1246500643838783,0.0325483854330615,0.1407368996315871,0.030535153673599,0.1540437855934971,0.021656739558626,0.1615910382555851,0.0079484772374073,0.1616993696877415,-0.0075243874405917
51,0.155854606467145,0.0195156947089214,0.1621696411030345,0.005256196598459,0.1609173241694337,-0.010169855594665,0.1523755534762953,-0.0233376385961041,0.1384460875946297,-0.0312956875862557,0.1222516701180802,-0.032207925773383,0.1074561464536265,-0.0257978104231513,0.0974381799612892,-0.0134706026250097,0.0945024311093064,0.0019647579683962,0.0993269450572431,0.0169462305049483,0.1107983326493066,0.0280223668587534,0.1262818186771625,0.0326841635489687,0.1422494847564761,0.0299333229294302,0.1550972873850459,0.0204587720375037,0.1619505861811571,0.0064244686755318,0.1612851520985656,-0.0090358220971162
52,0.1567990029290453,0.0182380574980642,0.1623939219914188,0.0037091085058188,0.1603717161165997,-0.0116429796394281,0.1511812299582855,-0.0244087869281405,0.1368697543381668,-0.0317217542727802,0.1206483847809853,-0.0318861614574136,0.1061905867958352,-0.0247943952468104,0.0968007334173342,-0.0120114018908383,0.094640210972551,0.0035441199421103,0.1002081185795787,0.0182807953978497,0.1122198776655312,0.0288067491787936,0.1279184757305669,0.0327443789742573,0.1437302481281239,0.0292630055827142,0.1560896960535519,0.0192143889107504,0.1622335278669982,0.0048859492810033,0.1607958303788487,-0.0105268433910304
53,0.1576784477606864,0.0169190892143801,0.1625405954215872,0.0021536443257456,0.1597530681348857,-0.0130897837663215,0.1499347059736943,-0.0254244179136269,0.1352739254178792,-0.032074987789865,0.119063045727074,-0.0314904091939851,0.1049766784529257,-0.0237329086472574,0.0962369972869213,-0.0105238984025676,0.09485679648217,0.0051151220904309,0.101154984814037,0.0195723831653352,0.113678983752897,0.029523925956057,0.1295562537484334,0.0327289728286119,0.1451758034788389,0.0285258002292626,0.1570187608641321,0.0179264418247761,0.1624392243029555,0.0033363956668886,0.1602325101461282,-0.0119940747901755
54,0.158490948584192,0.0155618010634097,0.1626093301731868,0.0005933163107712,0.1590627789900973,-0.0145069849326751,0.148638817839221,-0.0263821738248646,0.1336622667473546,-0.0323545001884181,0.1174993334511919,-0.0310215122444687,0.1038172656987831,-0.0226157933731211,0.0957483001927061,-0.0090115880077139,0.0951516767581827,0.0066740594411203,0.1021653183530478,0.0208179849819477,0.1151722484004182,0.0301722885684369,0.1311913723689148,0.03263806104167,0.1465828482288262,0.0277234537191929,0.1578823760761688,0.0165978757206222,0.1625672109816726,0.0017793076670716,0.1595964646780814,-0.013434190021404
55,0.1592346657070802,0.0141692859449305,0.1625999709865105,-0.0009683530575367,0.1583024101202527,-0.0158913628249576,0.1472965166751463,-0.0272798230318311,0.1320384844927359,-0.0325595706752163,0.1159608819448194,-0.0304804868316196,0.1027150671949044,-0.0214456283825461,0.095335794306105,-0.0074780285818317,0.0955241563125415,0.0082172572800735,0.103236746098961,0.0220147056564351,0.1166961927485445,0.030750393323019,0.1328200613842604,0.032471933343177,0.1479481707914272,0.0268578567158656,0.1586785854465123,0.0152317222979379,0.1626171988757358,0.0002182009630474,0.1588891322206446,-0.0148439201915148
56,0.1599079160393832,0.0127447116853064,0.1625125388890166,-0.0025278384739475,0.1574736823239026,-0.0172397668212555,0.1459108619642994,-0.0281152653368984,0.1304063166515336,-0.0326896479694491,0.1144512700857647,-0.0298685204102518,0.1016726693238236,-0.020225122893672,0.0950004524644136,-0.0059268311944261,0.0959733567929736,0.0097410803415964,0.1043667531214678,0.0231597704938359,0.1182472699119398,0.0312569642912611,0.1344385694006081,0.0322310518576806,0.1492686576493507,0.0259310389834683,0.1594055864023101,0.0138310933423139,0.1625890750454616,-0.0013434003119027,0.1581121129420741,-0.016220060822854
57,0.1605091766693582,0.0112913141548178,0.1623472311513484,-0.0040816192189651,0.1565784721028235,-0.0185491228478751,0.1444850148500181,-0.028886537073354,0.1287695245226846,-0.0327443522904948,0.1129740131252583,-0.0291869694996535,0.1006925198295223,-0.0189571100616433,0.0947430657340043,-0.0043616511130507,0.0964982191836718,0.0112419418782017,0.105552688849596,0.0242505318077426,0.1198218734330829,0.0316908957058262,0.1360431724177491,0.0319160493137779,0.1505413001886754,0.0249451644171784,0.1600617338769434,0.0123991739283549,0.1624829028764605,-0.002901970980573,0.1572671655375052,-0.0175594787919932
58,0.1610370880923398,0.0098123902819175,0.1621044208729137,-0.0056261865617147,0.1556188076646778,-0.0198164401180668,0.1430222311852607,-0.0295918159538002,0.127131884086578,-0.0327234769658011,0.111532554294389,-0.0284373570773164,0.0997769217831386,-0.0176445402972855,0.0945642414270278,-0.0027861786725652,0.0970975064561212,0.0127163125826046,0.1067917735803717,0.0252844750668109,0.1214163458447445,0.0320512539187448,0.1376301823098557,0.0315277268786844,0.1517632012781012,0.0239025258298451,0.1606455438031637,0.0109392155106196,0.1622989219466383,-0.0044539922311899,0.1563562034891466,-0.0188591191596693
59,0.1614904570878776,0.0083112909761149,0.1617846561976161,-0.0071580511457609,0.154596864591835,-0.0210388177406213,0.1415258543457234,-0.03022942565449,0.1254971773143158,-0.0326269896484528,0.1101302565518098,-0.0276213695349976,0.098928027891495,-0.0162904742440942,0.0944644015776788,-0.0012041300371552,0.0977698066619956,0.0141607293352868,0.1080811052854803,0.0262592246611133,0.1230269873194195,0.0323372789220082,0.1391959551887129,0.0310670516295586,0.1529315815816235,0.0228055395090886,0.1611556962581239,0.0094545289143172,0.1620375475228243,-0.0059959590177241,0.1553812909878446,-0.0201160118799213
60,0.1618682592408767,0.0067914139709687,0.1613886591608532,-0.0086737503472479,0.1535149611831716,-0.0222134511858358,0.1399993078205142,-0.0307978401216892,0.1238691834259722,-0.0324550331347976,0.1087703944945526,-0.0267408531996328,0.0981478351650936,-0.0148980754316547,0.0944437818826903,0.0003807621167801,0.0985135364587473,0.0155718037518059,0.1094176666965783,0.0271725492755047,0.1246500643838783,0.0325483854330615,0.1407368996315871,0.030535153673599,0.1540437855934971,0.021656739558626,0.1615910382555851,0.0079484772374073,0.1616993696877415,-0.0075243874405917,0.154344638522364,-0.0213272783761154
61,0.1621696411030345,0.005256196598459,0.1609173241694337,-0.010169855594665,0.1523755534762953,-0.0233376385961041,0.1384460875946297,-0.0312956875862557,0.1222516701180802,-0.032207925773383,0.1074561464536265,-0.0257978104231513,0.0974381799612892,-0.0134706026250097,0.0945024311093064,0.0019647579683962,0.0993269450572431,0.0169462305049483,0.1107983326493066,0.0280223668587534,0.1262818186771625,0.0326841635489687,0.1422494847564761,0.0299333229294302,0.1550972873850459,0.0204587720375037,0.1619505861811571,0.0064244686755318,0.1612851520985656,-0.0090358220971162,0.1532485981433498,-0.0224901379712953
62,0.1623939219914188,0.0037091085058188,0.1603717161165997,-0.0116429796394281,0.1511812299582855,-0.0244087869281405,0.1368697543381668,-0.0317217542727802,0.1206483847809853,-0.0318861614574136,0.1061905867958352,-0.0247943952468104,0.0968007334173342,-0.0120114018908383,0.094640210972551,0.0035441199421103,0.1002081185795787,0.0182807953978497,0.1122198776655312,0.0288067491787936,0.1279184757305669,0.0327443789742573,0.1437302481281239,0.0292630055827142,0.1560896960535519,0.0192143889107504,0.1622335278669982,0.0048859492810033,0.1607958303788487,-0.0105268433910304,0.1520956584095725,-0.0236019141600512
63,0.1625405954215872,0.0021536443257456,0.1597530681348857,-0.0130897837663215,0.1499347059736943,-0.0254244179136269,0.1352739254178792,-0.032074987789865,0.119063045727074,-0.0314904091939851,0.1049766784529257,-0.0237329086472574,0.0962369972869213,-0.0105238984025676,0.09485679648217,0.0051151220904309,0.101154984814037,0.0195723831653352,0.113678983752897,0.029523925956057,0.1295562537484334,0.0327289728286119,0.1451758034788389,0.0285258002292626,0.1570187608641321,0.0179264418247761,0.1624392243029555,0.0033363956668886,0.1602325101461282,-0.0119940747901755,0.1508884390247024,-0.0246600407088626
64,0.1626093301731868,0.0005933163107712,0.1590627789900973,-0.0145069849326751,0.148638817839221,-0.0263821738248646,0.1336622667473546,-0.0323545001884181,0.1174993334511919,-0.0310215122444687,0.1038172656987831,-0.0226157933731211,0.0957483001927061,-0.0090115880077139,0.0951516767581827,0.0066740594411203,0.1021653183530478,0.0208179849819477,0.1151722484004182,0.0301722885684369,0.1311913723689148,0.03263806104167,0.1465828482288262,0.0277234537191929,0.1578823760761688,0.0165978757206222,0.1625672109816726,0.0017793076670716,0.1595964646780814,-0.013434190021404,0.1496296851735195,-0.0256620675716506
65,0.1625999709865105,-0.0009683530575367,0.1583024101202527,-0.0158913628249576,0.1472965166751463,-0.0272798230318311,0.1320384844927359,-0.0325595706752163,0.1159608819448194,-0.0304804868316196,0.1027150671949044,-0.0214456283825461,0.095335794306105,-0.0074780285818317,0.0955241563125415,0.0082172572800735,0.103236746098961,0.0220147056564351,0.1166961927485445,0.030750393323019,0.1328200613842604,0.032471933343177,0.1479481707914272,0.0268578567158656,0.1586785854465123,0.0152317222979379,0.1626171988757358,0.0002182009630474,0.1588891322206446,-0.0148439201915148,0.1483222615671313,-0.0266056666070739
66,0.1625125388890166,-0.0025278384739475,0.1574736823239026,-0.0172397668212555,0.1459108619642994,-0.0281152653368984,0.1304063166515336,-0.0326896479694491,0.1144512700857647,-0.0298685204102518,0.1016726693238236,-0.020225122893672,0.0950004524644136,-0.0059268311944261,0.0959733567929736,0.0097410803415964,0.1043667531214678,0.0231597704938359,0.1182472699119398,0.0312569642912611,0.1344385694006081,0.0322310518576806,0.1492686576493507,0.0259310389834683,0.1594055864023101,0.0138310933423139,0.1625890750454616,-0.0013434003119027,0.1581121129420741,-0.016220060822854,0.1469691462074517,-0.0274886370839312
67,0.1623472311513484,-0.0040816192189651,0.1565784721028235,-0.0185491228478751,0.1444850148500181,-0.028886537073354,0.1287695245226846,-0.0327443522904948,0.1129740131252583,-0.0291869694996535,0.1006925198295223,-0.0189571100616433,0.0947430657340043,-0.0043616511130507,0.0964982191836718,0.0112419418782017,0.105552688849596,0.0242505318077426,0.1198218734330829,0.0316908957058262,0.1360431724177491,0.0319160493137779,0.1505413001886754,0.0249451644171784,0.1600617338769434,0.0123991739283549,0.1624829028764605,-0.002901970980573,0.1572671655375052,-0.0175594787919932,0.1455734238818765,-0.0283089109608919
68,0.1621044208729137,-0.0056261865617147,0.1556188076646778,-0.0198164401180668,0.1430222311852607,-0.0295918159538002,0.127131884086578,-0.0327234769658011,0.111532554294389,-0.0284373570773164,0.0997769217831386,-0.0176445402972855,0.0945642414270278,-0.0027861786725652,0.0970975064561212,0.0127163125826046,0.1067917735803717,0.0252844750668109,0.1214163458447445,0.0320512539187448,0.1376301823098557,0.0315277268786844,0.1517632012781012,0.0239025258298451,0.1606455438031637,0.0109392155106196,0.1622989219466383,-0.0044539922311899,0.1563562034891466,-0.0188591191596693,0.1441382793997866,-0.0290645579266768
69,0.1617846561976161,-0.0071580511457609,0.154596864591835,-0.0210388177406213,0.1415258543457234,-0.03022942565449,0.1254971773143158,-0.0326269896484528,0.1101302565518098,-0.0276213695349976,0.098928027891495,-0.0162904742440942,0.0944644015776788,-0.0012041300371552,0.0977698066619956,0.0141607293352868,0.1080811052854803,0.0262592246611133,0.1230269873194195,0.0323372789220082,0.1391959551887129,0.0310670516295586,0.1529315815816235,0.0228055395090886,0.1611556962581239,0.0094545289143172,0.1620375475228243,-0.0059959590177241,0.1553812909878446,-0.0201160118799213,0.142666990583203,-0.0297537901867534
70,0.1613886591608532,-0.0086737503472479,0.1535149611831716,-0.0222134511858358,0.1399993078205142,-0.0307978401216892,0.1238691834259722,-0.0324550331347976,0.1087703944945526,-0.0267408531996328,0.0981478351650936,-0.0148980754316547,0.0944437818826903,0.0003807621167801,0.0985135364587473,0.0155718037518059,0.1094176666965783,0.0271725492755047,0.1246500643838783,0.0325483854330615,0.1407368996315871,0.030535153673599,0.1540437855934971,0.021656739558626,0.1615910382555851,0.0079484772374073,0.1616993696877415,-0.0075243874405917,0.154344638522364,-0.0213272783761154,0.1411629210246164,-0.030374966982604
71,0.1609173241694337,-0.010169855594665,0.1523755534762953,-0.0233376385961041,0.1384460875946297,-0.0312956875862557,0.1222516701180802,-0.032207925773383,0.1074561464536265,-0.0257978104231513,0.0974381799612892,-0.0134706026250097,0.0945024311093064,0.0019647579683962,0.0993269450572431,0.0169462305049483,0.1107983326493066,0.0280223668587534,0.1262818186771625,0.0326841635489687,0.1422494847564761,0.0299333229294302,0.1550972873850459,0.0204587720375037,0.1619505861811571,0.0064244686755318,0.1612851520985656,-0.0090358220971162,0.1532485981433498,-0.0224901379712953,0.1396295126257118,-0.0309265988296755
72,0.1603717161165997,-0.0116429796394281,0.1511812299582855,-0.0244087869281405,0.1368697543381668,-0.0317217542727802,0.1206483847809853,-0.0318861614574136,0.1061905867958352,-0.0247943952468104,0.0968007334173342,-0.0120114018908383,0.094640210972551,0.0035441199421103,0.1002081185795787,0.0182807953978497,0.1122198776655312,0.0288067491787936,0.1279184757305669,0.0327443789742573,0.1437302481281239,0.0292630055827142,0.1560896960535519,0.0192143889107504,0.1622335278669982,0.0048859492810033,0.1607958303788487,-0.0105268433910304,0.1520956584095725,-0.0236019141600512,0.1380702779313987,-0.0314073514602289
